Species,Treatment,Plot,LTE,Col,Day,Month,Year,Collection,Sequence,Location,Date,deacc.days,LTEOutliers,YearOutliers
RHGR,0,6,-21.20,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
RHGR,0,6,-21.53,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
RHGR,0,6,-21.87,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
RHGR,0,6,-22.10,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
RHGR,0,19,-7.62,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-8.15,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-8.91,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-9.33,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-10.71,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-11.73,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-12.64,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-14.43,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-14.91,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-15.80,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-16.62,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-16.82,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-17.31,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-18.00,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-18.64,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-19.31,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-19.75,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-20.31,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-21.44,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-21.88,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-12.59,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-14.51,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-15.52,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-16.11,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-16.62,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-17.47,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-17.75,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-18.44,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-18.62,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-19.00,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-19.82,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-20.28,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-21.46,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-21.80,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-22.62,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,6,-23.16,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
RHGR,0,19,-7.65,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-8.86,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-10.16,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-11.48,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-12.40,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-13.52,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-14.42,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-15.35,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-15.91,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-16.46,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-17.29,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-18.02,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-18.28,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-19.62,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-20.12,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-21.76,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,19,-22.14,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-8.64,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-10.28,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-11.08,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-11.23,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-11.75,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-12.44,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-12.77,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-13.29,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-14.23,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-14.63,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-15.45,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-15.43,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-19.21,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-21.24,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-21.51,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-22.71,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-23.56,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-24.37,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-25.09,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
RHGR,0,6,-26.44,231218SPRCG,18,12,23,SPRCG,CG,SPR,12/18/23,13,0,
CHCA,2.25,11,-23.65,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,11,-24.61,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,11,-25.43,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,11,-25.88,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,11,-26.51,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,11,-26.54,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,11,-27.40,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,20,-26.71,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,20,-27.00,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,20,-27.33,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,20,-27.90,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,20,-28.51,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,20,-29.85,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,20,-30.20,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
CHCA,2.25,11,-22.25,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,11,-23.56,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,11,-24.76,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,11,-25.42,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,11,-26.67,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,11,-26.92,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,11,-27.22,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-15.94,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-20.34,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-20.79,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-21.43,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-21.99,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-22.57,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-22.98,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-23.13,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-23.78,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-23.93,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,20,-24.34,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
CHCA,2.25,11,-20.73,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-21.37,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-21.30,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-21.81,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-22.52,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-22.96,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-23.24,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-23.51,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-24.47,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-18.23,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-18.62,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-19.19,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-20.13,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-20.44,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-20.88,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-21.56,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-21.69,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-22.20,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,20,-22.57,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,0,
CHCA,2.25,11,-18.61,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-19.72,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-20.39,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-20.65,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-21.30,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-21.68,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-21.95,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-22.77,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-23.12,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-23.49,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-24.03,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-24.70,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-17.28,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-18.41,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-19.22,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-20.05,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-20.69,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-21.26,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-22.28,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-22.77,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-23.31,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-23.82,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,20,-24.13,231212SPRCG,12,12,23,SPRCG,CG,SPR,12/12/23,7,0,
CHCA,2.25,11,-8.96,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,11,-12.09,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,11,-12.67,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,11,-12.91,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,11,-13.46,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,11,-14.46,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,11,-14.91,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,11,-15.31,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-13.61,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-14.51,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-15.91,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-16.80,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-17.47,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-18.62,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-20.42,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-20.77,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-21.34,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-21.37,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-22.35,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-22.75,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
CHCA,2.25,20,-23.27,231214SPRCG,14,12,23,SPRCG,CG,SPR,12/14/23,9,0,
LALA,6.75,8,-25.83,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,6.75,8,-26.30,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,6.75,8,-27.05,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,6.75,8,-27.69,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,6.75,8,-28.73,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,6.75,8,-29.15,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,6.75,8,-29.60,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,6.75,8,-30.33,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,10,-28.57,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,10,-28.85,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,10,-29.74,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,10,-30.32,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,10,-31.33,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,10,-31.74,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,10,-32.14,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,17,-25.09,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,17,-25.39,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,17,-25.97,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,17,-26.49,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,17,-24.92,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,17,-25.39,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,9,17,-25.85,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
LALA,-2.25,21,-27.66,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,-2.25,21,-28.72,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,-2.25,21,-29.51,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,-2.25,7,-26.29,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,-2.25,7,-26.82,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,-2.25,7,-27.57,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,-2.25,7,-28.37,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,0,6,-24.08,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,0,6,-24.63,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,0,6,-25.00,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,0,6,-25.61,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,0,6,-25.80,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,0,6,-26.99,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,0,6,-27.12,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-25.94,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-26.79,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-27.32,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-27.75,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-28.45,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-28.85,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-29.42,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-30.07,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-30.72,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,11,-30.92,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,20,-27.64,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,20,-28.39,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,20,-28.78,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,20,-30.79,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,2.25,20,-31.53,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-24.06,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-25.11,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-26.07,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-27.22,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-27.95,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-28.35,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-28.98,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-30.12,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-30.52,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,13,-31.80,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
LALA,4.5,4,-26.71,231208SPRCG,8,12,23,SPRCG,CG,SPR,12/8/23,3,0,
PIMA,2.25,11,-29.44,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
PIMA,2.25,11,-29.64,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
PIMA,2.25,11,-29.54,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
PIMA,2.25,11,-29.79,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
PIMA,2.25,11,-30.05,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
PIMA,2.25,11,-30.20,231205SPRCG,5,12,23,SPRCG,CG,SPR,12/5/23,0,0,
PIMA,2.25,11,-21.25,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-23.39,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-23.64,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-23.86,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-24.94,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-25.98,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-26.57,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-27.88,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-28.44,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-18.56,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-19.42,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-20.10,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-20.23,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-20.65,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-21.14,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-21.94,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-22.13,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-22.41,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,20,-23.30,231209SPRCG,9,12,23,SPRCG,CG,SPR,12/9/23,4,1,
PIMA,2.25,11,-24.92,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
PIMA,2.25,11,-25.02,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
PIMA,2.25,11,-25.32,231213SPRCG,13,12,23,SPRCG,CG,SPR,12/13/23,8,0,
